Nintendo Switch,Nintendo 3DS,Wii U,iOS,Android
https://www.nintendo.com/games/detail/death-mark-switch,https://www.nintendo.com/games/detail/bowling-bonanza-3d-3ds,https://www.nintendo.com/games/detail/xevious-wii-u,,
https://www.nintendo.com/games/detail/transistor-switch,https://www.nintendo.com/games/detail/swords-and-soldiers-3d,https://www.nintendo.com/games/detail/pac-man-wii-u,,
https://www.nintendo.com/games/detail/numbala-switch,https://www.nintendo.com/games/detail/mario-and-donkey-kong-minis-on-the-move-3ds,https://www.nintendo.com/games/detail/mega-man-wii-u,,
https://www.nintendo.com/games/detail/knock-knock-switch,https://www.nintendo.com/games/detail/speedx-3d-hyper-edition-eds,https://www.nintendo.com/games/detail/punch-out-featuring-mr-dream-wii-u,,
https://www.nintendo.com/games/detail/hidden-folks-switch,https://www.nintendo.com/games/detail/balloon-fight-3ds,https://www.nintendo.com/games/detail/excitebike-wii-u,,
https://www.nintendo.com/games/detail/risk-global-domination-switch,https://www.nintendo.com/games/detail/my-riding-stables-3d-jumping-for-the-team-3ds,https://www.nintendo.com/games/detail/donkey-kong-jr-wii-u,,
https://www.nintendo.com/games/detail/hasbro-game-night-switch,https://www.nintendo.com/games/detail/gummy-bears-magical-medallion-3ds,https://www.nintendo.com/games/detail/ice-climber-wii-u,,
https://www.nintendo.com/games/detail/gal-metal-switch,https://www.nintendo.com/games/detail/mega-man-4-3ds,https://www.nintendo.com/games/detail/super-mario-world-wii-u,,
https://www.nintendo.com/games/detail/wheel-of-fortune-switch,https://www.nintendo.com/games/detail/crazy-construction-3ds,https://www.nintendo.com/games/detail/balloon-fight-wii-u,,
https://www.nintendo.com/games/detail/save-me-mr-tako-tasukete-tako-san-switch,https://www.nintendo.com/games/detail/puzzler-brain-games-3ds,https://www.nintendo.com/games/detail/wii-u-panorama-view-wii-u,,
https://www.nintendo.com/games/detail/demons-crystals-switch,https://www.nintendo.com/games/detail/puzzler-world-2013-3ds,https://www.nintendo.com/games/detail/f-zero-wii-u,,
https://www.nintendo.com/games/detail/sports-party-switch,https://www.nintendo.com/games/detail/lego-city-undercover-the-chase-begins-3ds,https://www.nintendo.com/games/detail/kirbys-adventure-wii-u,,
https://www.nintendo.com/games/detail/yomawari-the-long-night-collection-switch,https://www.nintendo.com/games/detail/witch-and-hero-3ds,https://www.nintendo.com/games/detail/injustice-gods-among-us-wii-u,,
https://www.nintendo.com/games/detail/lego-harry-potter-collection-switch,https://www.nintendo.com/games/detail/super-little-acorns-3d-turbo-3ds,https://www.nintendo.com/games/detail/toki-tori-2-wii-u,,
https://www.nintendo.com/games/detail/americas-greatest-game-shows-wheel-of-fortune-and-jeopardy-switch,https://www.nintendo.com/games/detail/shin-megami-tensei-devil-summoner-soul-hackers-3ds,https://www.nintendo.com/games/detail/zen-pinball-2-wii-u,,
https://www.nintendo.com/games/detail/jeopardy-switch,https://www.nintendo.com/games/detail/soccer-up-3d-3ds,https://www.nintendo.com/games/detail/monster-hunter-3-ultimate-wii-u,,
https://www.nintendo.com/games/detail/gal-metal-world-tour-edition-switch,https://www.nintendo.com/games/detail/dillons-rolling-western-the-last-ranger-3ds,https://www.nintendo.com/games/detail/need-for-speed-most-wanted-u-wii-u,,
https://www.nintendo.com/games/detail/trivial-pursuit-live-switch,https://www.nintendo.com/games/detail/castlevania-3ds,https://www.nintendo.com/games/detail/the-walking-dead-survival-instinct-wii-u,,
https://www.nintendo.com/games/detail/steven-universe-save-the-light-switch,https://www.nintendo.com/games/detail/legend-of-the-river-king-3ds,https://www.nintendo.com/games/detail/the-croods-prehistoric-party-wii-u,,
https://www.nintendo.com/games/detail/mutant-football-league-dynasty-edition-switch,https://www.nintendo.com/games/detail/harmoknight-3ds,https://www.nintendo.com/games/detail/lego-city-undercover-wii-u,,
https://www.nintendo.com/games/detail/ok-k-o-lets-play-heroes-switch,https://www.nintendo.com/games/detail/luigis-mansion-dark-moon-3ds,https://www.nintendo.com/games/detail/bit-trip-presents-runner2-future-legend-of-rhythm-alien-wii-u,,
https://www.nintendo.com/games/detail/skyscrappers-switch,https://www.nintendo.com/games/detail/pokemon-mystery-dungeon-gates-to-infinity-3ds,https://www.nintendo.com/games/detail/fist-of-the-north-star-kens-rage-2-wii-u,,
https://www.nintendo.com/games/detail/professional-farmer-nintendo-switch-edition,https://www.nintendo.com/games/detail/monster-hunter-3-ultimate-3ds,https://www.nintendo.com/games/detail/tank-tank-tank-wii-u,,
https://www.nintendo.com/games/detail/tennis-world-tour-switch,https://www.nintendo.com/games/detail/the-croods-prehistoric-party-3ds,https://www.nintendo.com/games/detail/wheel-of-fortune-wii-u,,
https://www.nintendo.com/games/detail/freaky-awesome-switch,https://www.nintendo.com/games/detail/mega-man-3-3ds,https://www.nintendo.com/games/detail/jeopardy-wii-u,,
https://www.nintendo.com/games/detail/911-operator-switch,https://www.nintendo.com/games/detail/kersploosh-3ds,https://www.nintendo.com/games/detail/007-legends-wii-u,,
https://www.nintendo.com/games/detail/halloween-pinball-switch,https://www.nintendo.com/games/detail/wrecking-crew-3ds,https://www.nintendo.com/games/detail/family-party-30-great-games-obstacle-arcade-wii-u,,
https://www.nintendo.com/games/detail/my-hero-ones-justice-switch,https://www.nintendo.com/games/detail/nano-assault-ex-3ds,https://www.nintendo.com/games/detail/rapala-pro-bass-fishing-wii-u,,
https://www.nintendo.com/games/detail/7-billion-humans-switch,https://www.nintendo.com/games/detail/atv-wild-ride-3d-3ds,https://www.nintendo.com/games/detail/cabelas-dangerous-hunts-2013-wii-u,,
https://www.nintendo.com/games/detail/luke-and-rebecca-switch,https://www.nintendo.com/games/detail/castlevania-lords-of-shadow-mirror-of-fate-3ds,https://www.nintendo.com/games/detail/amazon-instant-video-wii-u,,
https://www.nintendo.com/games/detail/aqua-tv-switch,https://www.nintendo.com/games/detail/coaster-creator-3d-3ds,https://www.nintendo.com/games/detail/youtube-wii-u,,
https://www.nintendo.com/games/detail/draculas-legacy-switch,https://www.nintendo.com/games/detail/mahjong-mysteries-ancient-athena-3ds,https://www.nintendo.com/games/detail/zombiu-wii-u,,
https://www.nintendo.com/games/detail/deadbolt-switch,https://www.nintendo.com/games/detail/etrian-odyssey-iv-legends-of-the-titan-3ds,https://www.nintendo.com/games/detail/darksiders-ii-wii-u,,
https://www.nintendo.com/games/detail/chicken-range-switch,https://www.nintendo.com/games/detail/picdun-2-witchs-curse-3ds,https://www.nintendo.com/games/detail/new-super-mario-bros-u-wii-u,,
https://www.nintendo.com/games/detail/arcade-archives-alpha-mission-switch,https://www.nintendo.com/games/detail/viking-invasion-2-tower-defense-3ds,https://www.nintendo.com/games/detail/ninja-gaiden-3-razors-edge-wii-u,,
https://www.nintendo.com/games/detail/pianista-switch,https://www.nintendo.com/games/detail/yoshi-3ds,https://www.nintendo.com/games/detail/call-of-duty-black-ops-ii-wii-u,,
https://www.nintendo.com/games/detail/black-and-white-bushido-switch,https://www.nintendo.com/games/detail/dig-dug-3ds,https://www.nintendo.com/games/detail/nintendo-land-wii-u,,
https://www.nintendo.com/games/detail/puzzle-wall-switch,https://www.nintendo.com/games/detail/sonic-and-all-stars-racing-transformed-3ds,https://www.nintendo.com/games/detail/batman-arkham-city-armored-edition-wii-u,,
https://www.nintendo.com/games/detail/johnny-turbos-arcade-heavy-burger-switch,https://www.nintendo.com/games/detail/brain-age-concentration-training-3ds,https://www.nintendo.com/games/detail/chasing-aurora-wii-u,,
https://www.nintendo.com/games/detail/startide-switch,https://www.nintendo.com/games/detail/mega-man-2-3ds,https://www.nintendo.com/games/detail/funky-barn-its-farming-wii-u,,
https://www.nintendo.com/games/detail/word-puzzles-by-powgi-switch,https://www.nintendo.com/games/detail/fire-emblem-awakening-3ds,https://www.nintendo.com/games/detail/nano-assault-neo-wii-u,,
https://www.nintendo.com/games/detail/friday-the-13th-killer-puzzle-switch,https://www.nintendo.com/games/detail/ikachan-3ds,https://www.nintendo.com/games/detail/your-shape-fitness-evolved-2013-wii-u,,
https://www.nintendo.com/games/detail/storm-in-a-teacup-switch,https://www.nintendo.com/games/detail/ice-climber-3ds,https://www.nintendo.com/games/detail/netflix-wii-u,,
https://www.nintendo.com/games/detail/pinstripe-switch,https://www.nintendo.com/games/detail/cocoto-alien-brick-breaker-3ds,https://www.nintendo.com/games/detail/skylanders-giants-wii-u-wii-u,,
https://www.nintendo.com/games/detail/car-quest-switch,https://www.nintendo.com/games/detail/super-c-3ds,https://www.nintendo.com/games/detail/trine-2-directors-cut-wii-u,,
https://www.nintendo.com/games/detail/1001-ultimate-mahjong-2-switch,https://www.nintendo.com/games/detail/kirbys-star-stacker-3ds,https://www.nintendo.com/games/detail/sing-party-wii-u,,
https://www.nintendo.com/games/detail/super-hyperactive-ninja-switch,https://www.nintendo.com/games/detail/tokyo-crash-mobs-3ds,https://www.nintendo.com/games/detail/warriors-orochi-3-hyper-wii-u,,
https://www.nintendo.com/games/detail/eternum-ex-switch,https://www.nintendo.com/games/detail/wild-adventures-ultimate-deer-hunt-3d-3ds,https://www.nintendo.com/games/detail/mighty-switch-force-hyper-drive-edition-wii-u,,
https://www.nintendo.com/games/detail/fly-o-clock-switch,https://www.nintendo.com/games/detail/101-dinopets-3d-3ds,https://www.nintendo.com/games/detail/nba-2k13-wii-u,,
https://www.nintendo.com/games/detail/aca-neogeo-savage-reign-switch,https://www.nintendo.com/games/detail/reel-fishing-3d-paradise-mini-3ds,https://www.nintendo.com/games/detail/just-dance-4-wii-u,,
https://www.nintendo.com/games/detail/fairy-tale-puzzles-magic-objects-switch,https://www.nintendo.com/games/detail/gunman-clive-3ds,https://www.nintendo.com/games/detail/assassins-creed-iii-wii-u,,
https://www.nintendo.com/games/detail/suicide-guy-sleepin-deeply-switch,https://www.nintendo.com/games/detail/unchained-blades-3ds,https://www.nintendo.com/games/detail/espn-sports-connection-wii-u,,
https://www.nintendo.com/games/detail/deployment-switch,https://www.nintendo.com/games/detail/mahjong-3d-warriors-of-the-emperor-3ds,https://www.nintendo.com/games/detail/mass-effect-3-special-edition-wii-u,,
https://www.nintendo.com/games/detail/paw-patrol-on-a-roll-switch,https://www.nintendo.com/games/detail/johnny-impossible-3ds,https://www.nintendo.com/games/detail/rabbids-land-wii-u,,
https://www.nintendo.com/games/detail/just-dance-2019-switch,https://www.nintendo.com/games/detail/super-mario-bros-the-lost-levels-3ds,https://www.nintendo.com/games/detail/little-inferno-wii-u,,
https://www.nintendo.com/games/detail/windjammers-switch,https://www.nintendo.com/games/detail/fluidity-spin-cycle-3ds,https://www.nintendo.com/games/detail/sonic-and-all-stars-racing-transformed-wii-u,,
https://www.nintendo.com/games/detail/cabelas-the-hunt-championship-edition-switch,https://www.nintendo.com/games/detail/mega-man-3ds,https://www.nintendo.com/games/detail/scribblenauts-unlimited-wii-u,,
https://www.nintendo.com/games/detail/bass-pro-shops-the-strike-championship-edition-switch,https://www.nintendo.com/games/detail/wario-land-2-3ds,https://www.nintendo.com/games/detail/tekken-tag-tournament-2-wii-u,,
https://www.nintendo.com/games/detail/nickelodeon-kart-racers-switch,https://www.nintendo.com/games/detail/escapevektor-3ds,https://www.nintendo.com/games/detail/disney-epic-mickey-2-the-power-of-two-wii-u,,
https://www.nintendo.com/games/detail/i-hate-running-backwards-switch,https://www.nintendo.com/games/detail/pix3d-3ds,https://www.nintendo.com/games/detail/game-party-champions-wii-u,,
https://www.nintendo.com/games/detail/tied-together-switch,https://www.nintendo.com/games/detail/riding-stables-3d-3ds,,,
https://www.nintendo.com/games/detail/the-legend-of-evil-switch,https://www.nintendo.com/games/detail/3d-game-collection-3ds,,,
https://www.nintendo.com/games/detail/pizza-titan-ultra-switch,https://www.nintendo.com/games/detail/crimson-shroud-3ds,,,
https://www.nintendo.com/games/detail/personality-and-psychology-premium-switch,https://www.nintendo.com/games/detail/gardenscapes-3ds,,,
https://www.nintendo.com/games/detail/drift-legends-switch,https://www.nintendo.com/games/detail/ninja-gaiden-3ds,,,
https://www.nintendo.com/games/detail/passpartout-the-starving-artist-switch,https://www.nintendo.com/games/detail/mighty-bomb-jack-3ds,,,
https://www.nintendo.com/games/detail/will-a-wonderful-world-switch,https://www.nintendo.com/games/detail/murder-on-the-titanic-3ds,,,
https://www.nintendo.com/games/detail/momonga-pinball-adventures-switch,https://www.nintendo.com/games/detail/rollercoaster-tycoon-3d-3ds,,,
https://www.nintendo.com/games/detail/the-room-switch,https://www.nintendo.com/games/detail/classic-games-overload-card-and-puzzle-edition-3ds,,,
https://www.nintendo.com/games/detail/black-bird-switch,https://www.nintendo.com/games/detail/youtube-3ds,,,
https://www.nintendo.com/games/detail/season-match-switch,https://www.nintendo.com/games/detail/pac-man-nes-3ds,,,
https://www.nintendo.com/games/detail/spidersolitaire-black-switch,https://www.nintendo.com/games/detail/aero-porter-3ds,,,
https://www.nintendo.com/games/detail/sinner-sacrifice-for-redemption-switch,https://www.nintendo.com/games/detail/zelda-ii-the-adventure-of-link-3ds,,,
https://www.nintendo.com/games/detail/aca-neogeo-strikers-1945-plus-switch,https://www.nintendo.com/games/detail/3d-mahjongg-3ds,,,
https://www.nintendo.com/games/detail/syberia-3-switch,https://www.nintendo.com/games/detail/crashmo-3ds,,,
https://www.nintendo.com/games/detail/arcade-archives-ninja-kid-2-switch,https://www.nintendo.com/games/detail/junior-classic-games-3d-3ds,,,
https://www.nintendo.com/games/detail/zarvot-switch,https://www.nintendo.com/games/detail/rise-of-the-guardians-the-video-game-3ds,,,
https://www.nintendo.com/games/detail/spencer-switch,https://www.nintendo.com/games/detail/disney-epic-mickey-the-power-of-lllusion-3ds,,,
https://www.nintendo.com/games/detail/the-jackbox-party-pack-5-switch,https://www.nintendo.com/games/detail/monster-shooter-3ds,,,
https://www.nintendo.com/games/detail/big-buck-hunter-arcade-switch,https://www.nintendo.com/games/detail/scribblenauts-unlimited-3ds,,,
https://www.nintendo.com/games/detail/warriors-orochi-4-switch,https://www.nintendo.com/games/detail/rabbids-rumble-3ds,,,
https://www.nintendo.com/games/detail/crayola-scoot-switch,https://www.nintendo.com/games/detail/paper-mario-sticker-star-3ds,,,
https://www.nintendo.com/games/detail/starlink-battle-for-atlas-switch,https://www.nintendo.com/games/detail/dress-to-play-cute-witches-3ds,,,
https://www.nintendo.com/games/detail/lego-dc-super-villains-switch,https://www.nintendo.com/games/detail/pokedex-3d-pro-3ds,,,
https://www.nintendo.com/games/detail/starlink-battle-for-atlas-deluxe-edition-switch,https://www.nintendo.com/games/detail/johnny-hotshot-3ds,,,
https://www.nintendo.com/games/detail/rapala-fishing-pro-series-switch,https://www.nintendo.com/games/detail/harvest-moon-3d-a-new-beginning-3ds,,,
https://www.nintendo.com/games/detail/valkyria-chronicles-switch,https://www.nintendo.com/games/detail/pro-evolution-soccer-2013-3d-3ds,,,
https://www.nintendo.com/games/detail/starlink-battle-for-atlas-digital-edition-switch,https://www.nintendo.com/games/detail/rayman-origins-3ds,,,
https://www.nintendo.com/games/detail/exorder-switch,https://www.nintendo.com/games/detail/freakyforms-deluxe-your-creations-alive-3ds,,,
https://www.nintendo.com/games/detail/nba-2k-playgrounds-2-switch,https://www.nintendo.com/games/detail/2-fast-4-gnomz-3ds,,,
https://www.nintendo.com/games/detail/joggernauts-switch,https://www.nintendo.com/games/detail/hello-kitty-picnic-with-sanrio-friends-3ds,,,
https://www.nintendo.com/games/detail/dungeon-village-switch,https://www.nintendo.com/games/detail/lalaloopsy-carnival-of-friends-3ds,,,
https://www.nintendo.com/games/detail/the-swindle-switch,https://www.nintendo.com/games/detail/wreck-it-ralph-3ds,,,
https://www.nintendo.com/games/detail/iris-school-of-wizardry-vinculum-hearts-switch,https://www.nintendo.com/games/detail/bratz-fashion-boutique-3ds,,,
